uniqueID,waterYr,date,timeEST,site,pH,pHmetrohm,DIC,spCond,temp,ANCMet,gageHt,hydroGraph,flowGageHt,precipCatch,fieldCode,notes,datetime,Ca,Mg,K,Na,TMAl,OMAl,Al_ICP,NH4,SO4,NO3,Cl,PO4,DOC,TDN,DON,SiO2,Mn,Fe,F,cationCharge,anionCharge,theoryCond,ionBalance,ionError,duplicate,sampleType
W9_20171009_1700,2017,10/9/17,17:00,W9,5.53,5.46,NA,13.8,NA,10.4,0.362,R,10.4178,NA,NA,"ISCO sample rewetting event 1.3"" of rain. Modest rise in flow -leaves did not flush.",10/9/17 17:00,0.6621,0.2645,1.047,1.0158,0.1841,0.1389,0.3667,0.0116,2.3284,0.015,0.5155,0.001,9.9424,0.1893,0.177,7.0842,0.0278,0.2698,0.0305,149.827,-123.4721,17.2138,26.3549,0.1929,,ISCO
W9_20171009_1800,2017,10/9/17,18:00,W9,5.35,5.27,NA,14,NA,0.2,0.516,R,24.8186,NA,NA,"ISCO sample rewetting event 1.3"" of rain. Modest rise in flow -leaves did not flush.",10/9/17 18:00,0.6903,0.2681,0.9167,1.0145,0.2321,0.1585,0.3998,0.0108,2.2352,0.015,0.4778,0.001,10.9166,0.2019,0.1937,6.8508,0.0312,0.2851,0.0265,154.9474,-115.1379,17.4692,39.8095,0.2948,,ISCO
W9_20171009_2000,2017,10/9/17,20:00,W9,4.82,4.7,NA,18.6,NA,-29.5,0.743,PK,60.6108,NA,NA,"ISCO sample rewetting event 1.3"" of rain. Modest rise in flow -leaves did not flush.",10/9/17 20:00,0.7677,0.2942,0.915,0.8021,0.3935,0.2557,0.6132,0.009,2.2738,0.015,0.5891,0.001,16.4201,0.269,0.2626,6.9663,0.0547,0.5592,0.0316,180.2007,-116.8986,22.4016,63.302,0.4261,,ISCO
W9_20171009_2300,2017,10/9/17,23:00,W9,4.49,4.41,NA,24.5,NA,-31.7,0.657,F,44.8452,NA,NA,"ISCO sample rewetting event 1.3"" of rain. Modest rise in flow -leaves did not flush.",10/9/17 23:00,0.808,0.3303,0.5726,0.7391,0.5144,0.3311,0.8199,0.0127,2.1121,0.0553,0.6923,0.001,21.918,0.3817,0.3593,7.4576,0.0631,0.7076,0.0301,204.5483,-142.3821,29.8624,62.1662,0.3584,,ISCO
W9_20171010_0500,2017,10/10/17,5:00,W9,4.49,4.41,NA,24,NA,-33,0.479,F,20.6843,NA,NA,"ISCO sample rewetting event 1.3"" of rain. Modest rise in flow -leaves did not flush.",10/10/17 5:00,0.7429,0.3065,0.3749,0.7376,0.4993,0.3148,0.7781,0.0098,2.2877,0.015,0.5883,0.001,19.8143,0.3056,0.2988,7.6687,0.0595,0.6788,0.027,192.3779,-130.6357,28.616,61.7422,0.3823,,ISCO
W9_20171010_1140,2017,10/10/17,11:40,W9,4.54,4.49,29,20.9,12.2,-31.9,0.36,L,10.2774,NA,NA,"~1.63"" precip T.S. Nate. Big leaf drop from rain but event did not flush leaves out of channels. Modest flow increase. Foliage at or past pk NF and  Elevation. Still mostly green understory SF. Color drab not uniform.",10/10/17 11:40,0.7644,0.3039,0.3431,0.8186,0.4407,0.2724,0.6585,0.0071,2.345,0.015,0.6024,0.001,16.9842,0.2705,0.2653,8.3467,0.0561,0.5328,0.032,185.7636,-119.1774,26.7071,66.5862,0.4367,,Routine
W9_20171011_1350,2017,10/11/17,13:50,W9,4.8,4.72,41,17.5,11.2,-27,0.22,L,3.0767,NA,NA,post event grab,10/11/17 13:50,0.7369,0.2891,0.3089,0.9,0.2975,0.2031,0.5154,0.0082,2.6099,0.015,0.5825,0.0022,12.7097,0.2213,0.2138,8.5368,0.0478,0.3637,0.0556,156.9951,-107.7756,20.7813,49.2196,0.3718,,Grab
W9_20171013_1020,2017,10/13/17,10:20,W9,5.03,4.98,49,17.2,6.8,-23.9,0.15,L,1.2043,NA,NA,post event grab,10/13/17 10:20,0.7031,0.2872,0.3604,1.135,0.2412,0.1534,0.4022,0.0075,2.8117,0.0336,0.4931,0.0024,9.564,0.1617,0.1482,8.9275,0.0425,0.293,0.042,153.8719,-97.1418,18.2398,56.7301,0.452,,Grab
W9_20171016_1010,2017,10/16/17,10:10,W9,5.29,5.23,61,14.3,9.1,9.6,0.125,L,0.7706,NA,NA,"~.10"" precip. Extremely low flows-leaf clogged channels. Cleared all leaves from SF v-notches. Foliage at or past peak. muted colors.25-50% of leaves down  NF slopes. understory color change beginning.  SF mostly green understory.",10/16/17 10:10,1.3702,0.3314,0.561,3.5618,0.2061,0.1322,0.3432,0.0032,2.935,0.015,0.4926,0.0028,8.2782,0.1665,0.1631,9.1099,0.0273,0.2913,0.0437,293.1567,-126.5045,25.7723,166.6522,0.7942,,Routine
W9_20171023_1020,2017,10/23/17,10:20,W9,5.56,5.55,77,14.1,8.8,14.5,0.12,L,0.6973,NA,NA,Dry. No precip. Lowest flow of the summer. Leaf-choked channels! Leaves is all notches. NF understory leaves dropping.,10/23/17 10:20,0.7092,0.301,0.4404,1.4488,0.1446,0.0947,0.3193,0.0032,3.1041,0.015,0.4238,0.0023,6.581,0.1321,0.1229,10.2312,0.0274,0.299,0.0224,153.4588,-124.4525,17.5475,29.0063,0.2087,,Routine
W9_20171026_1415,2017,10/26/17,14:15,W9,4.24,4.3,31,24.7,10,-26.1,1.28,NA,229.6442,NA,NA,"~5"" precip in 5 days Grab sample",10/26/17 14:15,0.36,0.1374,0.1283,0.5334,0.4466,0.2784,0.7467,0.011,1.5537,0.0759,0.7126,0.001,17.3388,0.3084,0.2827,4.2417,0.0232,0.3783,0.028,163.5578,-114.3633,33.1634,49.1945,0.354,,Grab
W9_20171029_0950,2017,10/29/17,9:50,W9,4.7,4.64,31,15.8,NA,-25.1,NA,NA,NA,NA,888,"~3.5"" precip T.S. Philippe pre-event grab",10/29/17 9:50,0.4346,0.156,0.1772,0.6251,0.3282,0.17,0.5317,0.0093,2.1573,0.015,0.7426,0.001,10.2222,0.2258,0.2123,5.3183,0.0225,0.2778,0.0355,123.202,-92.2134,19.3057,30.9886,0.2877,,Grab
W9_20171029_1900,2017,10/29/17,19:00,W9,4.36,4.31,NA,24,9.3,-29.6,1.085,R,153.2025,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/29/17 19:00,0.3519,0.1384,0.1237,0.6052,0.4538,0.2792,0.749,0.0166,1.7505,0.04,0.6407,0.001,17.3972,0.2827,0.2608,4.6402,0.0225,0.4579,0.0383,153.4709,-112.6488,28.4745,40.822,0.3068,,ISCO
W9_20171029_2100,2017,10/29/17,21:00,W9,4.35,4.28,NA,24.7,9.6,-32.8,1.291,R,234.5075,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/29/17 21:00,0.3372,0.1341,0.1317,0.6136,0.4608,0.2846,0.7743,0.0156,1.6332,0.0871,0.9092,0.001,17.4396,0.2784,0.2467,4.3734,0.0221,0.4309,0.077,154.6864,-115.5494,29.1537,39.137,0.2897,,ISCO
W9_20171029_2300,2017,10/29/17,23:00,W9,4.31,4.27,NA,24.9,9.8,-35.7,1.938,R,634.2022,NA,NA,"~3.5"" precip T.S. Philippe ISCO sample",10/29/17 23:00,0.3013,0.1194,0.1725,0.5149,0.4468,0.2862,0.724,0.0185,1.3959,0.0691,0.7737,0.001,18.5814,0.3124,0.2824,3.5921,0.0224,0.3848,0.0624,151.348,-109.3046,29.636,42.0434,0.3226,,ISCO
W9_20171030_0100,2017,10/30/17,1:00,W9,4.33,4.27,NA,24.6,10.2,-30.2,2.68,R,1402.8152,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 1:00,0.2998,0.1168,0.3159,0.4499,0.4175,0.2731,0.665,0.0128,1.2065,0.0761,1.3261,0.0022,18.9008,0.3051,0.278,2.778,0.0239,0.3394,0.0733,146.1245,-128.2692,29.9392,17.8553,0.1301,,ISCO
W9_20171030_0300,2017,10/30/17,3:00,W9,4.34,4.27,NA,23.6,10.7,-31.5,3.211,PK,2184.0394,NA,NA,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 3:00,0.2888,0.1071,0.3632,0.4068,0.3619,0.2368,0.6088,0.0116,0.9369,0.0489,0.5318,0.001,17.8975,0.2989,0.2789,2.2498,0.0231,0.2943,0.0252,136.7965,-93.38,26.6133,43.4165,0.3772,,ISCO
W9_20171030_0400,2017,10/30/17,4:00,W9,4.33,4.28,NA,23.4,10.7,-26.4,3.188,F,2145.9258,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 4:00,0.2679,0.0995,0.3146,0.3595,0.3447,0.224,0.5827,0.0199,0.9706,0.0755,0.5141,0.0025,17.5583,0.3007,0.2682,2.1366,0.0212,0.2794,0.0282,131.4414,-97.5564,26.7759,33.8851,0.2959,,ISCO
W9_20171030_0500,2017,10/30/17,5:00,W9,4.34,4.29,NA,22.9,10.8,-26.9,2.661,F,1378.5841,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 5:00,0.2832,0.1026,0.2775,0.3872,0.3636,0.2354,0.6161,0.0221,1.0106,0.0581,0.4913,0.0022,17.3577,0.3045,0.2742,2.1349,0.0206,0.293,0.0443,133.8806,-95.936,26.5349,37.9446,0.3302,,ISCO
W9_20171030_0800,2017,10/30/17,8:00,W9,4.34,4.3,NA,22.6,10.8,-28.2,1.93,F,627.81,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 8:00,0.2676,0.0968,0.2102,0.3793,0.3751,0.2393,0.624,0.017,1.104,0.0572,0.4807,0.001,16.5861,0.2808,0.2547,2.3605,0.0186,0.3025,0.0428,131.5494,-92.2943,26.3245,39.2551,0.3507,,ISCO
W9_20171030_1200,2017,10/30/17,12:00,W9,4.37,4.32,NA,22,10,-25.8,1.454,F,313.7752,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 12:00,0.298,0.1041,0.1856,0.4232,0.379,0.2362,0.6568,0.0133,1.4497,0.0649,0.4352,0.001,16.0011,0.2721,0.2471,2.731,0.0189,0.3084,0.0359,132.1351,-97.8085,25.9362,34.3266,0.2986,,ISCO
W9_20171030_1500,2017,10/30/17,15:00,W9,4.39,4.35,NA,21.7,9.4,-27.3,1.312,F,243.9598,NA,888,"~3.5"" precip T.S. Philippe ISCO sample",10/30/17 15:00,0.3134,0.1069,0.1727,0.456,0.3835,0.2406,0.6405,0.0156,1.2957,0.0615,0.9094,0.0023,15.5404,0.2881,0.2621,2.856,0.0189,0.3132,0.0625,132.9302,-104.2416,26.0026,28.6886,0.2419,,ISCO
W9_20171031_0710,2017,10/31/17,7:10,W9,4.46,4.44,31,18.9,7.6,-28.9,0.74,F,60.0132,NA,NA,"~8.5"" Heavy precip.(~3.5"" T.S. Phillipe) Post heavy rain. Stream now cleared of leaves for the first time this fall. Blownout / High flows!",10/31/17 7:10,0.3343,0.1202,0.1421,0.5072,0.384,0.2209,0.5978,0.0092,1.5901,0.0422,0.5173,0.001,12.3728,0.1843,0.1676,3.5401,0.0204,0.3154,0.0466,130.1535,-81.44,22.9789,48.7135,0.4604,,Routine
W9_20171106_0935,2017,11/6/17,9:35,W9,4.42,4.34,32,21.2,8,-25.7,0.838,F,81.381,NA,NA,"~1.83"" precip. All hydrographs in recession from over night rain. some drizzle during collections.  Forest looks like Nov. most leaves down. except understory  bronze beech leaves.",11/6/17 9:35,0.3617,0.1343,0.1346,0.6308,0.421,0.2553,0.6411,0.0097,1.6881,0.0676,0.5364,0.001,14.6072,0.2225,0.1998,3.9677,0.0208,0.3969,0.0356,145.3507,-98.7993,25.6588,46.5514,0.3813,,Routine
W9_20171113_0940,2017,11/13/17,9:40,W9,4.91,4.92,37,12.9,1.1,-23.7,0.27,L,5.0805,NA,NA,"~.11"" precip fell as snow. Weir iced in.Dusting of snow up 1/2"" mostly beyond 1st bridge. All streams have splash ice. Huge Yellow birch seed drop. littering forest floor.",11/13/17 9:40,0.4933,0.1764,0.1432,0.7224,0.2303,0.116,0.3445,0.0032,2.5792,0.09,0.5822,0.001,6.4877,0.1928,0.1686,6.057,0.0191,0.1629,0.0487,112.3027,-80.4082,16.039,31.8944,0.331,,Routine
W9_20171120_0905,2017,11/20/17,9:05,W9,4.5,4.46,36,18.4,0.4,-26.4,0.538,F,27.4906,NA,NA,"~1.5"" precip. Hydrograph in recession from weekend rain. Elevated flow removed anchor ice from channels. Only splash ice remain. Possible snowmelt chem. Influence- rain melted ridge top accum.",11/20/17 9:05,0.3697,0.146,0.0954,0.5759,0.3764,0.2078,0.5772,0.0149,2.0689,0.2119,0.5165,0.001,11.152,0.2319,0.1725,4.4614,0.0203,0.311,0.0491,132.2493,-90.5212,22.9887,41.7281,0.3746,,Routine
W9_20171127_1015,2017,11/27/17,10:15,W9,5,4.94,33,13.1,0.5,-22.8,0.255,L,4.4169,NA,NA,"~.07"" Precip. 0.5-2"" of snow @ weirs 4"" on ridge. Snow and ice in channels.",11/27/17 10:15,0.5127,0.1915,0.1498,0.7718,0.2282,0.112,0.335,0.0032,2.553,0.2077,0.4022,0.001,6.1618,0.1702,0.12,6.0084,0.0199,0.1501,0.0226,114.2907,-75.9558,15.1427,38.3349,0.403,,Routine
W9_20171204_0830,2017,12/4/17,8:30,W9,5.22,5.16,44,12.2,0.4,0.2,0.205,L,2.5881,NA,NA,"~.39"" precip fell for the week. as both rain and snow. Conditions similar to last week. Snow 3"" in clearings( 100% cover) 6"" on ridge. Out of range -27.9 ANC for low 5.00 pH",12/4/17 8:30,0.6416,0.2287,0.1551,0.7712,0.1811,0.1012,0.2772,0.0032,3.047,0.2462,0.5201,0.001,4.7395,0.1545,0.0967,7.362,0.0145,0.1373,0.0619,114.6889,-106.0756,15.8076,8.6133,0.078,,Routine
W9_20171211_0935,2017,12/11/17,9:35,W9,4.8,4.91,35,13.5,0.3,-23.6,0.279,L,5.5053,NA,NA,"~1.5"" precip mostly rain.  Streams all have open water with mounds of snow on channel rock tops and splash ice. ~5-6"" of snow. 8"" on ridge.",12/11/17 9:35,0.5458,0.1934,0.1595,0.7864,0.241,0.1275,0.3334,0.0073,2.5416,0.3379,0.4917,0.001,5.9503,0.1807,0.0987,6.4183,0.0169,0.1693,0.04,124.4825,-78.4849,17.6892,45.9976,0.4533,,Routine
W9_20171218_0845,2017,12/18/17,8:45,W9,5.12,5.11,52,12.2,0.2,0.2,0.219,L,3.0426,NA,NA,"~1.5"" precip all powder snow. Snowfall during collections. Streams 100%  snow /ice covered heavy ice accretion. Cold snap flash froze streams. Snow amt 12-14""powder.  '-39.2 ANC out of range",12/18/17 8:45,0.5927,0.2141,0.1587,0.706,0.1826,0.1032,0.2904,0.0092,2.6733,0.3278,0.4752,0.001,5.0499,0.1527,0.0715,6.9133,0.018,0.1487,0.0663,110.3563,-99.8987,15.46,10.4576,0.0995,,Routine
W9_20171226_1000,2017,12/26/17,10:00,W9,4.94,4.9,38,14.1,0.2,-62,0.278,L,5.4571,NA,NA,"~2.54"" precip fell as snow. freezing rain and rain. Stream mostly snow & ice in channel.",12/26/17 10:00,0.5379,0.198,0.1481,0.6596,0.245,0.1385,0.3863,0.0078,2.3347,0.3634,0.551,0.001,6.8394,0.1549,0.0667,6.3535,0.0234,0.211,0.063,114.766,-42.3064,14.1539,72.4595,0.9226,,Routine
W9_20171226_1000_Dup,2017,12/26/17,10:00,W9,4.94,4.9,38,14.1,0.2,-62,0.278,L,5.4571,NA,NA,"~2.54"" precip fell as snow. freezing rain and rain. Stream mostly snow & ice in channel.",12/26/17 10:00,0.5379,0.2002,0.1505,0.6579,0.2516,0.1361,0.3724,0.0084,2.3437,0.363,0.4182,0.001,6.7252,0.1639,0.0754,6.3249,0.0264,0.2203,0.0568,115.7054,-38.1695,13.9235,77.5359,1.0078,Dup,Routine
W9_20180102_1100,2017,1/2/18,11:00,W9,5.25,5.24,46,12.7,0.1,0.2,0.2,L,2.4362,NA,NA,"~.09"" precip fell as snow. All channels buries in heavy ice/snow. Only outlet / HBK had open water holes. Bitter cold froze wells at many sites- burners blown out by high winds.  SF = 18-19"" snow. NF = 27"" snow. Debris / y birch seeds littering forest flo",1/2/18 11:00,0.6277,0.2299,0.1941,0.8475,0.1863,0.0997,0.291,0.0032,2.7719,0.3894,0.4427,0.0068,5.5185,0.1578,0.0683,7.6455,0.0194,0.1566,0.0416,118.5852,-104.9348,15.622,13.6505,0.1221,,Routine
W9_20180108_0910,2017,1/8/18,9:10,W9,5.44,5.41,51,12.1,0.2,11.3,0.179,L,1.8567,NA,NA,"~.67"" precip fell as snow. Very windy and frigid temps continued. No open water anywhere. except ML outlet. Deep powder snow over heavy ice accumulation. Lots of wind blown deep drifts. Y birch seeds continue to drop. SG 23=28""snow. SG 22=18"" snow.",1/8/18 9:10,0.6518,0.2404,0.2087,0.9172,0.1545,0.0862,0.2595,0.0032,2.8862,0.3901,0.3756,0.001,4.5667,0.1288,0.0378,7.9882,0.0168,0.1404,0.0347,118.5333,-111.21,15.3181,7.3233,0.0638,,Routine
W9_20180116_1055,2017,1/16/18,10:55,W9,4.74,4.72,38,14.6,0.1,-23.1,0.408,L,13.9638,NA,NA,"~2.69"" of precip. 2.64 was rain. fell 1/12-1/13. January thaw. Transformed streams- blown out ice jams. high flows followed by flash freeze. frozen cascade of ice shelves w/ large headspace between ice and water after flow receded. Lost 50% of snowpack. W",1/16/18 10:55,0.4569,0.1621,0.1267,0.522,0.2858,0.1469,0.4141,0.0032,2.2612,0.5773,0.4541,0.001,7.1317,0.2414,0.1092,5.0064,0.0185,0.1885,0.0671,112.2339,-81.8537,17.8083,30.3802,0.3131,,Routine
W9_20180122_0845,2017,1/22/18,8:45,W9,5.02,4.97,41,12.4,0.8,-22.6,0.26,L,4.632,NA,NA,"~0.3"" precip for the week. fell as snow. 1-3"" new snow. settling of snowpack from abov fzg temp. over the wkend.  All channels iced over w/ small open water holes. Road side ditches have open water.",1/22/18 8:45,0.5515,0.1962,0.1737,0.6982,0.2184,0.1129,0.2971,0.0032,2.5526,0.468,0.3778,0.0025,5.3477,0.1982,0.0908,6.2527,0.018,0.1549,0.0453,112.4854,-75.7313,15.0253,36.7542,0.3906,,Routine
W9_20180129_0830,2017,1/29/18,8:30,W9,4.89,4.84,40,12.8,0.2,-24.1,0.295,L,6.3109,NA,NA,"~1.28"" of precip.  fell as mostly fzg rain  1/22-1/23. Weir basins iced. channels slightly more open. thinning ice from rain. Few bare spots on ground from over land flow. Tree well widening.  SG 23=17""snow. SG 22=10"" snow.",1/29/18 8:30,0.5141,0.1799,0.1493,0.6206,0.2292,0.1178,0.3211,0.0032,2.5336,0.4678,0.3609,0.001,6.0418,0.1726,0.0655,5.583,0.0174,0.1605,0.0403,109.8163,-76.68,15.8781,33.1363,0.3554,,Routine
W9_20180205_0850,2017,2/5/18,8:50,W9,5.35,5.31,54,11.6,0.1,8.2,0.219,L,3.0426,NA,NA,"~1.0"" of precip.  fell as snow. All channels 're-buried' in snow/ice. ~ 6"" new snow.  SG 23=23""snow. SG 22=17"" snow.",2/5/18 8:50,0.6261,0.2204,0.175,0.7018,0.1562,0.0831,0.2646,0.0032,2.6658,0.4802,0.4422,0.001,4.5424,0.1619,0.0491,6.8533,0.0158,0.1147,0.0631,106.3981,-106.7298,14.6628,-0.3318,-0.0031,,Routine
W9_20180212_0925,2017,2/12/18,9:25,W9,5.3,5.22,54,12.4,0.1,8.6,0.31,L,7.126,NA,NA,"~1.70"" of precip.  fell as separate snow and rain events. All streams covered in ice/snow. Fresh ~ 8-12"" snow fell 2/7/18. Hgraphs w/modest rise from rain on 2/10/18   SG 23=buried not visible. SG 22=24"" snow.",2/12/18 9:25,0.6417,0.2272,0.2274,0.6534,0.1842,0.1053,0.2764,0.0098,2.6453,0.9706,0.6512,0.001,4.864,0.2902,0.0634,5.9685,0.0215,0.1305,0.0754,110.9931,-122.1155,16.1999,-11.1224,-0.0954,,Routine
W9_20180220_0840,2017,2/20/18,8:40,W9,4.95,4.94,48,13.4,0.6,-25.7,0.285,R,5.7998,NA,NA,"~.46"" of precip.  fell as mostly snow w/a little rain mixed in. Streams mostly buried. some new snow(~5"") some loss due to melting/condensing. Soft wet snowpack. Weirs opening up a bit.  Hgraphs slowly rising  from warm temps & melt.   SG 23=28""snow. SG 2",2/20/18 8:40,0.5471,0.2003,0.162,0.5924,0.2649,0.1476,0.3811,0.0193,2.5555,0.6511,0.5004,0.0031,7.2272,0.3055,0.1435,6.0794,0.0228,0.2234,0.0573,115.4333,-88.5555,16.4389,26.8778,0.2635,,Routine
W9_20180220_1500,2017,2/20/18,15:00,W9,4.87,4.81,NA,13.8,NA,-25.7,0.374,R,11.2839,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/20/18 15:00,0.5621,0.198,0.1935,0.6387,0.2734,0.1581,0.3957,0.0243,2.3032,0.7264,0.4368,0.0034,7.0606,0.3002,0.1173,5.5421,0.0253,0.227,0.0368,122.3035,-81.9259,16.9928,40.3776,0.3954,,ISCO
W9_20180220_1900,2017,2/20/18,19:00,W9,4.73,4.68,NA,15.3,NA,-26.7,0.494,R,22.3067,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/20/18 19:00,0.4877,0.18,0.1551,0.496,0.3402,0.1961,0.5227,0.0161,2.0567,0.7573,0.4227,0.001,8.5296,0.3033,0.1197,5.1927,0.0252,0.3014,0.0308,122.0294,-83.0036,18.4644,39.0258,0.3807,,ISCO
W9_20180220_2300,2017,2/20/18,23:00,W9,4.62,4.57,NA,16.6,NA,-31.4,0.611,R,37.5416,NA,NA,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/20/18 23:00,0.4619,0.1685,0.1617,0.4697,0.3811,0.2323,0.5948,0.0236,1.8433,0.7823,0.3946,0.0021,10.1875,0.3637,0.1687,4.8051,0.0257,0.3334,0.0394,129.1413,-81.8684,20.2248,47.2728,0.4481,,ISCO
W9_20180221_0300,2017,2/21/18,3:00,W9,4.56,4.53,NA,17.3,NA,-26.7,0.768,R,65.7276,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 3:00,0.3828,0.1487,0.1333,0.4207,0.3927,0.2392,0.5945,0.0162,1.585,0.8798,0.3362,0.002,10.5402,0.3801,0.1688,4.4261,0.0226,0.3159,0.0276,125.1488,-82.8697,20.917,42.2791,0.4065,,ISCO
W9_20180221_0700,2017,2/21/18,7:00,W9,4.51,4.5,NA,18.1,NA,-31.5,0.9,R,96.9255,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 7:00,0.375,0.1472,0.1365,0.4431,0.3989,0.2498,0.6234,0.01,1.6505,0.9025,0.3973,0.0023,11.1289,0.3921,0.1804,4.1873,0.0348,0.3146,0.0562,129.4034,-84.4947,22.3343,44.9087,0.4199,,ISCO
W9_20180221_1100,2017,2/21/18,11:00,W9,4.49,4.49,NA,18.1,NA,-29.2,1.042,R,138.7575,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 11:00,0.3427,0.1372,0.1242,0.4228,0.3977,0.2419,0.6239,0.0112,1.5714,0.9218,0.2913,0.0021,10.8373,0.3986,0.1817,3.8821,0.0207,0.2802,0.0456,127.1529,-80.9894,22.3358,46.1635,0.4436,,ISCO
W9_20180221_1500,2017,2/21/18,15:00,W9,4.47,4.46,NA,18.3,NA,-30.6,1.195,R,194.0762,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 15:00,0.3152,0.126,0.1203,0.3857,0.3713,0.2371,0.6045,0.0092,1.4772,0.7972,0.2935,0.0026,10.9679,0.3485,0.1613,3.5712,0.0186,0.2883,0.0361,121.6338,-76.3845,22.1147,45.2493,0.457,,ISCO
W9_20180221_1700,2017,2/21/18,17:00,W9,4.46,4.45,NA,18.3,NA,-31.6,1.26,R,220.956,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 17:00,0.3157,0.1257,0.1158,0.3979,0.3781,0.2373,0.5958,0.0093,1.4746,0.7832,0.3606,0.0022,11.2372,0.3559,0.1718,3.4575,0.0182,0.2833,0.0578,123.5991,-78.3046,22.5931,45.2945,0.4487,,ISCO
W9_20180221_1900,2017,2/21/18,19:00,W9,4.46,4.48,NA,18.6,NA,-28.8,1.318,PK,246.7012,NA,888,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 19:00,0.3232,0.1264,0.1088,0.3863,0.3845,0.2391,0.6021,0.011,1.4365,0.7723,0.3062,0.0035,10.9526,0.3633,0.1803,3.5018,0.018,0.2836,0.0513,124.1509,-77.3065,22.5093,46.8444,0.4651,,ISCO
W9_20180221_2100,2017,2/21/18,21:00,W9,4.46,4.48,NA,18.6,NA,-30.3,1.272,F,226.1452,NA,NA,ISCO snowmelt no rain.  Temp inversion warmer @higher elevation. Stream channel blown open after buried in snow/ice.,2/21/18 21:00,0.3375,0.1309,0.1148,0.4308,0.3789,0.241,0.6012,0.0102,1.5287,0.7714,0.5578,0.001,11.7121,0.3926,0.2104,3.5397,0.0176,0.2934,0.0707,126.6481,-88.3607,23.405,38.2874,0.3561,,ISCO
W9_20180222_1240,2017,2/22/18,12:40,W9,4.54,4.54,NA,17.1,NA,-28.6,0.722,F,56.501,NA,NA,Grab sample. Stream in recession.,2/22/18 12:40,0.3604,0.1362,0.1114,0.4425,0.3532,0.2172,0.5444,0.0082,1.7207,0.665,0.3737,0.001,9.1739,0.3248,0.1682,3.9385,0.018,0.2703,0.0872,119.856,-74.4589,20.6467,45.3971,0.4673,,Grab
W9_20180226_0940,2017,2/26/18,9:40,W9,4.77,4.73,41,13.9,0.6,-26.4,0.361,L,10.3475,NA,NA,"~.94"" of precip.  fell as rain.mixed & snow. Lots of melting. as well as new accum. Several days of temps. well above freezing. Major melting event w/ no rain on 2/21/12 (66 °F) High flows opened up channels. then a few inches of new snow fell- remaining",2/26/18 9:40,0.4768,0.1736,0.1558,0.6655,0.2722,0.1584,0.3985,0.0032,2.4568,0.5472,0.3516,0.001,7.1524,0.233,0.1058,5.2675,0.0189,0.2124,0.0399,118.4317,-79.3533,17.6808,39.0784,0.3952,,Routine
W9_20180305_1105,2017,3/5/18,11:05,W9,4.84,4.82,38,13.4,NA,-24.1,0.31,L,7.126,NA,NA,"~.13"" of precip. fell as snow/rain. Slow steady snowmelt continues. no ice chopping. Weir fzn. NF 100% snow cover.Streams still mostly locked up ~75%.   SG 23=20""snow. SG 22=13"" snow.",3/5/18 11:05,0.48,0.1772,0.1392,0.5941,0.2698,0.1516,0.3979,0.0032,2.5808,0.486,0.3868,0.001,7.0476,0.2428,0.1289,5.6887,0.0189,0.1788,0.0743,112.5644,-83.7169,16.9097,28.8475,0.2939,,Routine
W9_20180312_0835,2017,3/12/18,8:35,W9,5.01,4.97,40,12.5,0.1,-22.8,0.243,L,3.9251,NA,NA,"~.60"" of precip. fell as all snow. North facing watersheds mostly snow/ice covered. ~ 6"" new snow.  SG 23=29""snow. SG 22=14"" snow.",3/12/18 8:35,0.587,0.1983,0.1556,0.6496,0.2278,0.1236,0.3296,0.0032,2.87,0.5037,0.434,0.001,5.7021,0.2183,0.1007,6.3765,0.018,0.1708,0.063,113.1245,-85.9266,15.898,27.1979,0.2733,,Routine
